Season,Week,PlayerID,Name,Team,Opponent,HomeOrAway,Position,Receptions,ReceivingYards,ReceivingTouchdowns,RushingYards,RushingTouchdowns,PassingYards,PassingTouchdowns,FumblesLost,FantasyPoints,FantasyPointsPPR,TotalYards,TotalTDs,source_file
2024,11,23341,Tyler Goodson,IND,NYJ,AWAY,RB,0.6,5.5,0.0,3.4,0.0,0.0,0.0,0.0,0.89,1.49,8.9,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23161,Jonathan Mingo,DAL,HOU,HOME,WR,0.8,8.5,0.0,0.1,0.0,0.0,0.0,0.0,0.86,1.66,8.6,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23218,Pierre Strong Jr.,CLE,NO,AWAY,RB,0.3,2.9,0.0,5.7,0.0,0.0,0.0,0.0,0.86,1.16,8.6,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22604,Tylan Wallace,BAL,PIT,AWAY,WR,0.5,8.3,0.0,0.1,0.0,0.0,0.0,0.0,0.84,1.34,8.4,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,18652,C.J. Ham,MIN,TEN,AWAY,RB,0.0,1.0,0.0,1.1,0.1,0.0,0.0,0.0,0.81,0.81,2.1,0.1,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,21046,Jake Browning,CIN,LAC,AWAY,QB,0.0,0.0,0.0,0.9,0.0,13.1,0.1,0.0,0.81,0.81,14.0,0.1,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22502,Desmond Ridder,LV,MIA,AWAY,QB,0.0,0.0,0.0,0.5,0.0,13.8,0.1,0.0,0.8,0.8,14.3,0.1,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23482,Bo Melton,GB,CHI,AWAY,WR,0.6,6.9,0.0,1.1,0.0,0.0,0.0,0.0,0.8,1.4,8.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22973,Austin Trammell,JAX,DET,AWAY,WR,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.79,7.9,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,24121,Derius Davis,LAC,CIN,HOME,WR,0.5,6.0,0.0,1.9,0.0,0.0,0.0,0.0,0.79,1.29,7.9,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,25063,Isaac Guerendo,SF,SEA,HOME,RB,0.1,0.9,0.0,6.9,0.0,0.0,0.0,0.0,0.78,0.88,7.800000000000001,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,17179,Taylor Heinicke,LAC,CIN,HOME,QB,0.0,0.0,0.0,0.9,0.0,12.1,0.1,0.0,0.77,0.77,13.0,0.1,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23185,Sam Howell,SEA,SF,AWAY,QB,0.0,0.0,0.0,0.9,0.0,11.9,0.1,0.0,0.77,0.77,12.8,0.1,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,18872,Dalvin Cook,DAL,HOU,HOME,RB,0.4,3.0,0.0,4.5,0.0,0.0,0.0,0.0,0.75,1.15,7.5,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22892,Tim Jones,JAX,DET,AWAY,WR,0.6,7.3,0.0,0.2,0.0,0.0,0.0,0.0,0.75,1.35,7.5,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,25498,Ramel Keyton,LV,MIA,AWAY,WR,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,7.5,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,21852,Ty Chandler,MIN,TEN,AWAY,RB,0.1,1.2,0.0,6.1,0.0,0.0,0.0,0.0,0.73,0.83,7.3,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23477,Skylar Thompson,MIA,LV,HOME,QB,0.0,0.0,0.0,0.3,0.0,17.1,0.0,0.0,0.71,0.71,17.400000000000002,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,19065,Jeremy McNichols,WAS,PHI,AWAY,RB,0.1,0.7,0.0,6.1,0.0,0.0,0.0,0.0,0.68,0.78,6.8,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,19165,Johnny Mundt,MIN,TEN,AWAY,TE,0.6,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.63,1.23,6.3,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,24325,Johnny Wilson,PHI,WAS,HOME,WR,0.5,5.8,0.0,0.1,0.0,0.0,0.0,0.0,0.59,1.09,5.9,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23135,Charlie Kolar,BAL,PIT,AWAY,TE,0.5,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.57,1.07,5.7,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,20081,Trent Sherfield Sr.,MIN,TEN,AWAY,WR,0.5,5.5,0.0,0.1,0.0,0.0,0.0,0.0,0.56,1.06,5.6,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,21795,Luke Farrell,JAX,DET,AWAY,TE,0.7,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1.26,5.6,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,17218,DeAndre Carter,CHI,GB,HOME,WR,0.5,5.1,0.0,0.4,0.0,0.0,0.0,0.0,0.55,1.05,5.5,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,20931,Drew Sample,CIN,LAC,AWAY,TE,0.7,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.54,1.24,5.4,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,18018,Jacoby Brissett,NE,LAR,HOME,QB,0.0,0.0,0.0,0.9,0.0,11.0,0.0,0.0,0.53,0.53,11.9,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,16837,Chris Conley,SF,SEA,HOME,WR,0.4,5.0,0.0,0.1,0.0,0.0,0.0,0.0,0.51,0.91,5.1,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,19304,Pharaoh Brown,SEA,SF,AWAY,TE,0.6,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.11,5.1,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,19330,Nick Mullens,MIN,TEN,AWAY,QB,0.0,0.0,0.0,0.6,0.0,11.1,0.0,0.0,0.5,0.5,11.7,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,20679,KhaDarel Hodge,ATL,DEN,AWAY,WR,0.3,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.79,4.9,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,18973,C.J. Beathard,JAX,DET,AWAY,QB,0.0,0.0,0.0,0.9,0.0,9.7,0.0,0.0,0.48,0.48,10.6,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,20487,Brandon Powell,MIN,TEN,AWAY,WR,0.4,4.4,0.0,0.4,0.0,0.0,0.0,0.0,0.48,0.88,4.800000000000001,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,24288,Luke Schoonmaker,DAL,HOU,HOME,TE,0.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.47,1.07,4.7,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,18935,Gerald Everett,CHI,GB,HOME,TE,0.6,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.04,4.4,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,19854,Dante Pettis,NO,CLE,HOME,WR,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,4.4,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23608,Drew Ogletree,IND,NYJ,AWAY,TE,0.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.84,4.4,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,19943,Durham Smythe,MIA,LV,HOME,TE,0.4,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.82,4.2,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,24981,Jacob Cowing,SF,SEA,HOME,WR,0.3,4.1,0.0,0.1,0.0,0.0,0.0,0.0,0.42,0.72,4.199999999999999,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23118,Malik Willis,GB,CHI,AWAY,QB,0.0,0.0,0.0,2.0,0.0,5.1,0.0,0.0,0.4,0.4,7.1,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23230,Dorian Thompson-Robinson,CLE,NO,AWAY,QB,0.0,0.0,0.0,2.6,0.0,8.4,0.0,0.0,0.4,0.4,11.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,21697,Laviska Shenault Jr.,SEA,SF,AWAY,WR,0.3,3.0,0.0,0.8,0.0,0.0,0.0,0.0,0.38,0.68,3.8,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,21564,Craig Reynolds,DET,JAX,HOME,RB,0.2,1.8,0.0,1.9,0.0,0.0,0.0,0.0,0.37,0.57,3.7,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22492,Justin Fields,PIT,BAL,HOME,QB,0.0,0.0,0.0,1.1,0.0,6.1,0.0,0.0,0.35,0.35,7.199999999999999,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22514,Kenny Yeboah,NYJ,IND,HOME,TE,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,3.4,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23144,Ainias Smith,PHI,WAS,HOME,WR,0.3,3.0,0.0,0.4,0.0,0.0,0.0,0.0,0.34,0.64,3.4,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,25102,Will Shipley,PHI,WAS,HOME,RB,0.1,0.5,0.0,2.9,0.0,0.0,0.0,0.0,0.34,0.44,3.4,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22505,Davis Mills,HOU,DAL,AWAY,QB,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.33,0.33,8.2,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,24533,Ben Sims,GB,CHI,AWAY,TE,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,3.3,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,25132,Jha'Quan Jackson,TEN,MIN,HOME,WR,0.3,3.1,0.0,0.2,0.0,0.0,0.0,0.0,0.33,0.63,3.3000000000000003,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,21138,Scotty Miller,PIT,BAL,HOME,WR,0.3,3.0,0.0,0.2,0.0,0.0,0.0,0.0,0.32,0.62,3.2,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,24362,Malik Heath,GB,CHI,AWAY,WR,0.3,3.1,0.0,0.1,0.0,0.0,0.0,0.0,0.32,0.62,3.2,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22517,Peyton Hendershot,KC,BUF,AWAY,TE,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,3.1,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23273,Hassan Haskins,LAC,CIN,HOME,RB,0.1,0.4,0.0,2.7,0.0,0.0,0.0,0.0,0.31,0.41,3.1,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,24168,Tyson Bagent,CHI,GB,HOME,QB,0.0,0.0,0.0,0.3,0.0,7.0,0.0,0.0,0.31,0.31,7.3,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,19755,River Cracraft,MIA,LV,HOME,WR,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,3.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22661,Jack Stoll,MIA,LV,HOME,TE,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,3.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,21721,Devin Duvernay,JAX,DET,AWAY,WR,0.2,2.3,0.0,0.6,0.0,0.0,0.0,0.0,0.29,0.49,2.9,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,20990,Trayveon Williams,CIN,LAC,AWAY,RB,0.0,0.1,0.0,2.7,0.0,0.0,0.0,0.0,0.28,0.28,2.8000000000000003,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,24985,Ben Sinnott,WAS,PHI,AWAY,TE,0.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.58,2.8,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,25064,Isaiah Davis,NYJ,IND,HOME,RB,0.1,0.8,0.0,2.0,0.0,0.0,0.0,0.0,0.28,0.38,2.8,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,16263,Allen Robinson II,DET,JAX,HOME,WR,0.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.57,2.7,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22509,Hunter Long,LAR,NE,AWAY,TE,0.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.56,2.6,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,25040,Javon Baker,NE,LAR,HOME,WR,0.2,2.4,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.45,2.5,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,25124,Ryan Flournoy,DAL,HOU,HOME,WR,0.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.45,2.5,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23242,Michael Penix Jr.,ATL,DEN,AWAY,QB,0.0,0.0,0.0,0.6,0.0,4.6,0.0,0.0,0.24,0.24,5.199999999999999,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,21263,Trenton Irwin,CIN,LAC,AWAY,WR,0.2,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.43,2.3,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22657,John Bates,WAS,PHI,AWAY,TE,0.2,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.43,2.3,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23487,Connor Heyward,PIT,BAL,HOME,TE,0.2,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.43,2.3,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,24188,Deuce Vaughn,DAL,HOU,HOME,RB,0.1,0.8,0.0,1.5,0.0,0.0,0.0,0.0,0.23,0.33,2.3,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22501,Kenny Pickett,PHI,WAS,HOME,QB,0.0,0.0,0.0,0.3,0.0,4.6,0.0,0.0,0.21,0.21,4.9,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,19850,Mason Rudolph,TEN,MIN,HOME,QB,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.2,0.2,5.1,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23586,Julius Chestnut,TEN,MIN,HOME,RB,0.1,0.9,0.0,1.1,0.0,0.0,0.0,0.0,0.2,0.3,2.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,25104,Jaheim Bell,NE,LAR,HOME,TE,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,2.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,20810,Travis Homer,CHI,GB,HOME,RB,0.1,0.8,0.0,1.1,0.0,0.0,0.0,0.0,0.19,0.29,1.9,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22417,Kristian Wilkerson,LV,MIA,AWAY,WR,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,1.9,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23201,Jase McClellan,ATL,DEN,AWAY,RB,0.1,0.5,0.0,1.4,0.0,0.0,0.0,0.0,0.19,0.29,1.9,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23644,Stone Smartt,LAC,CIN,HOME,TE,0.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.39,1.9,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,24373,Kenny McIntosh,SEA,SF,AWAY,RB,0.1,0.6,0.0,1.3,0.0,0.0,0.0,0.0,0.19,0.29,1.9,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,20361,Ross Dwelley,ATL,DEN,AWAY,TE,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,1.8,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,16928,Michael Burton,DEN,ATL,HOME,RB,0.0,1.3,0.0,0.3,0.0,0.0,0.0,0.0,0.16,0.16,1.6,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,18811,Mitchell Trubisky,BUF,KC,HOME,QB,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.16,0.16,4.1,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22547,Ronnie Rivers,LAR,NE,AWAY,RB,0.1,0.3,0.0,1.3,0.0,0.0,0.0,0.0,0.16,0.26,1.6,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,24220,Tyler Scott,CHI,GB,HOME,WR,0.1,1.4,0.0,0.2,0.0,0.0,0.0,0.0,0.16,0.26,1.6,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,24984,Jamari Thrash,CLE,NO,AWAY,WR,0.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.35,1.5,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,25513,Cam Grandy,CIN,LAC,AWAY,TE,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,1.4,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,3061,Marcedes Lewis,CHI,GB,HOME,TE,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,1.3,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,19044,Jamal Agnew,PIT,BAL,HOME,WR,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,1.3,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,21964,Cody White,SEA,SF,AWAY,WR,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,1.3,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23481,Velus Jones Jr.,JAX,DET,AWAY,WR,0.0,0.6,0.0,0.7,0.0,0.0,0.0,0.0,0.13,0.13,1.2999999999999998,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,25134,Brevyn Spann-Ford,DAL,HOU,HOME,TE,0.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.23,1.3,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,25304,Casey Washington,ATL,DEN,AWAY,WR,0.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.22,1.2,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,19209,Patrick Ricard,BAL,PIT,AWAY,RB,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,1.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,17005,Geoff Swaim,CLE,NO,AWAY,TE,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.9,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23004,Adam Prentice,NO,CLE,HOME,RB,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.09,0.09,0.8999999999999999,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,16041,Jimmy Garoppolo,LAR,NE,AWAY,QB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,2.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,17920,Carson Wentz,KC,BUF,AWAY,QB,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.07,0.07,1.8,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,20954,Jarrett Stidham,DEN,ATL,HOME,QB,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.07,0.07,1.7,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,25099,Dallin Holker,NO,CLE,HOME,TE,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.17,0.7,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,6489,Josh Johnson,BAL,PIT,AWAY,QB,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.06,0.06,1.5,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,16917,C.J. Uzomah,PHI,WAS,HOME,TE,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.6,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23996,Kendric Pryor,CIN,LAC,AWAY,WR,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.6,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,24140,Hendon Hooker,DET,JAX,HOME,QB,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.06,0.06,1.6,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,24149,Brayden Willis,SF,SEA,HOME,TE,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.6,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,24743,Xavier Smith,LAR,NE,AWAY,WR,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.15,0.5,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,21798,Josiah Deguara,JAX,DET,AWAY,TE,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.14,0.4,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22524,James Mitchell,DET,JAX,HOME,TE,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.4,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22667,Zach Davidson,BUF,KC,HOME,TE,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.4,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23355,Teagan Quitoriano,HOU,DAL,AWAY,TE,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.4,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23614,John FitzPatrick,GB,CHI,AWAY,TE,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.4,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22590,Ben Skowronek,PIT,BAL,HOME,WR,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.3,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23962,Irvin Charles,NYJ,IND,HOME,WR,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.3,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,24221,Justin Shorter,LV,MIA,AWAY,TE,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.3,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22685,Terrace Marshall Jr.,LV,MIA,AWAY,WR,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.2,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,23642,Jalen Virgil,BUF,KC,HOME,WR,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.2,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,22925,Avery Williams,ATL,DEN,AWAY,RB,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.1,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,15694,Case Keenum,HOU,DAL,AWAY,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,16568,Brandin Cooks,DAL,HOU,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,16790,Phillip Dorsett,ATL,DEN,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,16866,Jamison Crowder,WAS,PHI,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,16903,MyCole Pruitt,PIT,BAL,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,16906,Stefon Diggs,HOU,DAL,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,17009,Trevor Siemian,TEN,MIN,HOME,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,17223,Eric Tomlinson,LAC,CIN,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,17914,Laquon Treadwell,IND,NYJ,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,18032,Tyler Higbee,LAR,NE,AWAY,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,18055,Dak Prescott,DAL,HOU,HOME,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,11,18118,Brandon Allen,SF,SEA,HOME,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
